person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
27,75500,8,9000,7.9,0,0.12,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
28,75500,12,3500,14.91,0,0.05,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35,75573,9,22000,9.88,0,0.29,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29,83000,13,10000,11.99,0,0.12,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,75600,4,25000,13.61,0,0.33,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,83004,3,10000,11.86,0,0.12,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,65984,12,10000,15.33,1,0.13,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,75670,0,10000,8.94,0,0.13,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
30,75689,13,10000,13.48,0,0.13,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
33,75693,5,22000,10.25,0,0.29,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,77976,2,10000,13.85,1,0.13,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
29,59354,5,9600,13.67,1,0.14,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27,75852,0,4000,9.32,0,0.05,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,78000,7,10000,13.06,1,0.13,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
30,59497,4,17000,16.89,1,0.24,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,75996,3,8000,10.74,0,0.11,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
32,84456,5,10000,9.88,0,0.12,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,84996,17,10000,8,0,0.12,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
27,84996,12,10000,10.51,0,0.12,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
29,76000,13,28000,16.77,0,0.37,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
30,85000,4,10000,6.62,0,0.12,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,76000,7,6400,10.65,0,0.08,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
28,70000,12,9000,5.42,1,0.13,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,85000,3,10000,12.87,0,0.12,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
30,85000,0,10000,13.16,0,0.12,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,76000,6,10000,5.42,0,0.13,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
30,76000,5,6250,7.88,0,0.08,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,85248,0,10000,9.99,0,0.12,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,76000,2,10000,10.99,0,0.13,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,88000,7,10000,7.51,0,0.11,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,88000,4,10000,7.51,0,0.11,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
31,89000,1,10000,10.99,0,0.11,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,89904,1,10000,10,0,0.11,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34,70000,7,17000,11.14,1,0.24,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31,78000,15,10000,14.27,1,0.13,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
27,90000,7,10000,14.27,0,0.11,8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
30,76080,8,12000,11.14,0,0.16,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29,76176,12,4800,6.99,0,0.06,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
30,76200,3,3200,8.49,0,0.04,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
29,76200,13,20000,6.91,0,0.26,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
33,76248,17,10400,7.66,0,0.14,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
27,90000,4,10000,7.49,0,0.11,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
30,90000,14,10000,15.62,0,0.11,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
30,76404,14,12000,6.54,0,0.16,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
27,90000,3,10000,7.66,0,0.11,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,76500,12,10000,12.42,0,0.13,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
29,76500,13,13475,8.94,0,0.18,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
32,90000,2,10000,11.12,0,0.11,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,76596,14,17600,13.16,0,0.23,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
30,90000,4,10000,14.18,0,0.11,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
27,76788,0,17000,12.42,0,0.22,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,60174,11,3025,10.99,1,0.04,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,76800,3,5000,11.49,0,0.07,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
29,76800,4,2400,9.62,0,0.03,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,70800,0,20000,21.21,1,0.28,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
28,76992,8,1800,12.18,0,0.02,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
31,77000,4,10000,14.65,0,0.13,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
32,77000,9,10000,16.77,0,0.13,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
30,80004,2,10000,12.21,1,0.12,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31,77000,15,6000,12.69,0,0.08,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
27,77000,12,4900,6.03,0,0.06,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
28,77000,4,2600,11.71,0,0.03,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,93000,1,10000,11.14,0,0.11,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
33,77000,9,12000,7.29,0,0.16,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,77000,11,18500,11.11,0,0.24,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
34,95000,7,10000,9.99,0,0.11,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
30,77000,4,8000,7.14,0,0.1,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,60350,15,25000,16.82,1,0.35,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
29,95000,1,10000,10.38,0,0.11,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
29,77000,3,5000,7.14,0,0.06,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
30,77000,5,1500,6.39,0,0.02,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30,77000,2,25000,12.18,0,0.32,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27,71000,0,5000,17.39,1,0.07,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
28,77000,5,15000,12.21,0,0.19,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27,146000,3,10175,12.99,1,0.07,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
35,77040,8,5900,5.99,0,0.08,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
29,44000,0,10200,10.2,0,0.23,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,77065,11,23700,6.17,0,0.31,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,48000,5,10200,10.38,0,0.21,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,54400,0,10200,16.89,1,0.16,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,77248,13,21600,13.85,0,0.28,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
28,90000,1,10200,8.9,0,0.11,8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
35,77268,11,7500,11.03,0,0.1,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
30,77270,9,3000,7.74,0,0.04,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
29,77367,12,1000,7.37,0,0.01,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,21000,15,11000,8.59,1,0.52,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
29,71400,14,10000,14.27,1,0.14,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,77500,3,8000,8.49,0,0.1,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
30,77500,2,9000,7.88,0,0.12,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,30000,8,11000,9.91,1,0.37,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,77544,2,15000,16.63,0,0.19,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
28,71652,11,25000,20.03,1,0.35,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
33,32400,8,11000,6.99,1,0.34,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,77940,3,16250,10.99,0,0.21,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,78000,2,18000,6.62,0,0.23,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
33,78000,17,3200,13.49,0,0.04,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29,35000,4,11000,8.59,1,0.31,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
33,78000,6,20000,15.96,0,0.26,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
28,78000,0,19700,7.9,0,0.25,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,78000,7,10000,9.91,0,0.13,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
27,120000,2,11050,12.69,0,0.09,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31,72000,4,9000,15.96,1,0.13,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
30,78000,1,26000,15.96,0,0.33,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
28,78000,12,12000,10.99,0,0.15,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,61200,3,13000,8.49,1,0.18,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,78000,1,5000,12.99,0,0.06,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32,78000,3,8000,6.99,0,0.1,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,72000,12,12000,15.62,1,0.17,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,78000,9,9450,10.99,0,0.12,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
32,50000,3,11100,10.59,0,0.22,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
31,75000,5,11100,6.03,0,0.15,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,78000,6,15275,16.89,0,0.2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
33,34000,17,11175,14.96,1,0.33,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,30809,1,11200,11.99,1,0.36,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34,33500,0,11200,12.21,1,0.33,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,78000,5,12000,5.79,0,0.15,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,34800,7,11200,13.23,1,0.32,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,34900,2,11200,9.99,1,0.32,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
33,35000,5,11200,10.36,1,0.32,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,35000,3,11200,11.12,1,0.32,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,78000,0,5000,5.42,0,0.06,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
30,78000,2,20000,11.11,0,0.26,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
31,78000,9,5000,5.79,0,0.06,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
31,78000,6,8000,10,0,0.1,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
35,78000,9,10000,6.54,0,0.13,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,78000,2,7000,9.62,0,0.09,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,78000,12,5250,5.79,0,0.07,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
30,78000,2,10800,10.36,0,0.14,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
33,45600,0,11200,5.79,0,0.25,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,46000,4,11200,14.27,0,0.24,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,46739,0,11200,13.48,0,0.24,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
27,72000,11,5000,11.86,1,0.07,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27,78000,3,12000,15.58,0,0.15,7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28,48000,1,11200,14.26,0,0.23,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
32,78000,5,5400,7.88,0,0.07,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30,46800,7,11200,13.98,1,0.24,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
33,55259,15,11200,17.49,0,0.2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35,40000,3,11325,15.96,0,0.28,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
29,78000,13,10000,12.73,0,0.13,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
29,60000,2,11200,14.22,0,0.19,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
27,78000,4,6000,12.18,0,0.08,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,78000,1,5125,8.59,0,0.07,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
33,78000,3,20000,12.18,0,0.26,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,78000,2,15000,8.94,0,0.19,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
28,63000,1,11200,12.99,0,0.18,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
35,72000,2,20000,16.7,1,0.28,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32,63800,6,11200,14.74,0,0.18,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
34,60500,3,11200,15.62,1,0.19,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,61200,2,15000,17.58,1,0.21,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
33,70000,0,11200,8.94,0,0.16,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
30,72000,5,7500,9.76,1,0.1,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
30,69000,3,11200,12.42,1,0.16,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,75000,6,11200,13.16,0,0.15,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
32,78096,4,10000,10.99,0,0.13,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34,74000,3,11200,11.66,1,0.15,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
35,78252,19,30000,17.58,0,0.38,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35,83000,19,11200,10.65,0,0.13,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28,85000,7,11200,9.91,0,0.13,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,78300,1,10000,18.09,0,0.13,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
34,78301,6,17000,6.62,0,0.22,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,78400,2,1200,10,0,0.02,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
28,78408,4,6000,15.23,0,0.08,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
31,78408,10,15000,12.18,0,0.19,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30,78411,15,15850,11.14,0,0.2,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,78465,9,14000,11.36,0,0.18,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,101000,2,11200,10.99,0,0.11,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31,79050,7,11200,13.99,1,0.12,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
35,78750,3,10750,12.23,0,0.14,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,78862,14,25000,12.49,0,0.32,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
29,42000,1,11300,9.99,0,0.27,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
35,56472,5,11300,14.42,0,0.2,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28,78996,10,12000,13.16,0,0.15,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
33,43200,6,11350,7.88,0,0.26,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,35000,1,11400,6.91,1,0.33,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
31,79000,14,20000,13.49,0,0.25,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,79000,11,20000,13.72,0,0.25,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,52500,7,11425,7.51,0,0.22,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,79000,4,9000,6.76,0,0.11,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
30,79000,14,7500,7.14,0,0.09,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,79000,11,2875,14.59,0,0.04,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
32,30000,1,11450,9.99,1,0.38,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,73000,0,10500,11.83,1,0.14,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
28,79000,4,2000,16,0,0.03,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
34,79000,1,4800,9.32,0,0.06,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
30,79000,3,6000,9.63,0,0.08,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
31,79000,1,5000,8,0,0.06,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,40000,7,11450,8.49,0,0.29,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
30,65000,14,11475,13.72,0,0.18,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,22188,9,11500,8.49,1,0.52,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,79100,4,19150,6.99,0,0.24,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
33,79112,17,4000,10.36,0,0.05,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
29,79200,4,8000,5.42,0,0.1,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28,25200,5,11500,14.46,1,0.46,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27,79200,1,15000,17.14,0,0.19,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,30000,2,11500,10.36,1,0.38,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30,79416,12,6000,13.49,0,0.08,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
27,30000,6,11500,10.36,1,0.38,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
33,79440,12,5525,13.85,0,0.07,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
30,32000,15,11500,15.23,1,0.36,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
29,32000,3,11500,14.22,1,0.36,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
35,79500,5,9600,14.61,0,0.12,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28,79536,12,16425,7.9,0,0.21,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,34928,1,11500,16,1,0.33,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
30,36000,5,11500,15.27,1,0.32,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
32,40000,2,7000,12.68,0,0.17,10,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
28,30000,0,11500,14.46,1,0.38,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35,79750,5,35000,11.99,0,0.44,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,38500,0,11500,12.42,0,0.3,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31,79800,3,5000,6.91,0,0.06,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
29,79800,2,6000,7.14,0,0.08,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,79872,4,12000,12.68,0,0.15,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,79894,7,20000,14.96,0,0.25,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
33,79985,6,8000,21.36,0,0.1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
28,40000,2,5000,10,0,0.13,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
35,48000,3,11500,11.11,0,0.24,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
35,50000,4,11500,12.42,0,0.23,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
35,40000,0,5000,6.92,0,0.13,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
28,80000,5,9000,12.69,0,0.11,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29,74000,13,11500,11.71,0,0.16,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
32,74500,1,11500,7.05,0,0.15,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
33,92259,2,11500,10,0,0.12,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
35,110000,2,11500,11.49,0,0.1,10,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
34,80000,4,15000,6.03,0,0.19,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
32,65000,2,11600,13.49,0,0.18,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
34,74000,13,10000,15.96,1,0.14,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
27,80000,11,8500,6.03,0,0.11,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
32,25000,4,11700,12.68,1,0.47,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
31,35000,6,11700,13.06,1,0.33,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
